6,150777,353500
6,150222,342945
6,148075,355485
6,146134,347625
6,151001,354242
6,145753,354457
6,146736,345052
6,154210,350978
6,148675,360774
6,149556,349280
6,152845,351815
6,149051,350946
6,153255,354315
6,148909,353322
6,153203,347342
6,151990,348819
6,149326,351013
6,147262,349542
6,146701,357646
6,149146,351295
6,148614,351238
6,148708,347235
6,153110,346197
6,149059,352405
6,153617,349741
6,148319,351874
6,153076,347691
6,148348,352654
6,150558,344350
6,153070,355236
6,148691,352533
6,148614,350208
6,156335,346980
6,153007,349050
6,148634,350664
6,152052,354005
6,148861,346634
6,152232,354298
6,154477,359157
6,144926,347934
6,153254,351800
6,154610,348393
6,150150,344613
6,155522,355179
6,150491,352233
6,146088,348002
6,143064,349663
6,148946,349171
6,152256,345626
6,151004,341031
6,151308,349981
6,148175,348362
6,150455,348231
6,144818,346820
6,147596,344042
6,147411,348099
6,151644,350672
6,149955,346655
6,146346,351052
6,149970,349139
6,147819,349463
6,147892,345293
6,152733,347868
6,150359,351326
6,151260,347641
6,152795,350788
6,150570,356280
6,151742,352676
6,152160,353480
6,153702,357797
6,151505,353849
6,154466,351698
6,150071,356147
6,149849,347138
6,155380,348392
6,148388,356189
6,149991,351429
6,152909,350158
6,150474,351489
6,154443,349613
6,153270,349408
6,150922,348875
6,147541,348011
6,151792,347210
6,145628,349374
6,150773,348269
6,152557,354792
6,150674,350808
6,152782,353492
6,156447,350205
6,152922,350036
6,150844,354043
6,152029,354824
6,151346,350238
6,145842,354910
6,148683,351365
6,153873,351547
6,149862,356883
6,151842,355016
6,146817,352536
6,150204,351286
6,151898,348496
6,145695,349207
6,151099,355843
6,149425,343582
6,147029,347699
6,149881,349394
6,144003,349867
6,143271,343714
6,146278,351292
6,146868,351983
6,146291,346671
6,144544,348639
6,150911,346273
6,144959,354607
6,150349,351210
6,152489,349459
6,149993,347087
6,150294,350340
6,148804,355180
6,145311,350397
6,149861,351098
6,153038,346527
6,155497,351072
6,148640,352306
6,144854,345139
6,150526,353603
6,151190,357876
6,149282,345026
6,146367,343134
6,156402,350412
6,142539,351642
6,148387,349582
6,145821,349083
6,147988,349819
6,151005,346751
6,150437,344871
6,147752,354751
6,152457,351166
6,151968,346460
6,152047,353590
6,148654,345783
6,153316,349948
6,152089,352540
6,157933,348148
6,153363,349237
6,153659,350459
6,150168,356160
6,145926,351037
6,148826,348626
6,147604,349051
6,148217,348940
6,151756,354287
6,148239,348929
6,147169,347226
6,148706,350628
6,149491,349651
6,151294,352625
6,146988,352718
6,151003,353521
6,150247,352061
6,154188,352409
6,149326,355921
6,149575,346308
6,146296,348537
6,145619,344229
6,150982,352991
6,149211,349989
6,151593,349217
6,147177,344303
6,156035,351181
6,150387,349221
6,153311,346068
6,149282,346286
6,149486,347551
6,152182,349431
6,151757,344988
6,146457,349073
6,145153,351453
6,146528,348468
6,145523,347356
6,150188,350976
6,148700,353334
6,148836,348478
6,145696,348101
6,152465,345729
6,151390,347063
6,149717,351878
6,153229,349965
6,147236,352129
6,151311,352239
6,151102,351293
6,151104,352523
6,147694,354563
6,151034,351918
6,148372,351177
6,147165,349581
6,146195,345711
6,153282,348739
6,147325,350758
6,149453,346448
6,146178,351091
6,149060,350921
6,139779,349293
6,146563,350605
6,145489,349624
6,146792,349610
6,149326,349905
6,148971,352822
6,156149,350330
6,148192,341509
6,149209,348391
6,145037,350120
6,148490,352869
6,145769,353920
6,150096,347047
6,152698,352664
6,151278,350876
6,147784,349123
6,144844,349562
6,154617,350373
6,156483,351090
6,150381,350786
6,146870,347574
6,153788,347091
6,148126,352851
6,148514,349160
6,152803,354731
6,145620,346654
6,143812,347512
6,151330,354605
6,151267,354556
6,150301,346792
6,151571,350807
6,153422,354562
6,153069,354500
6,148202,345777
6,152561,355348
6,150548,352137
6,148401,350555
6,146226,348913
6,152046,347165
6,148882,350187
6,150147,349207
6,147492,357018
6,145097,350108
6,150543,349509
6,149803,349936
6,153792,348451
6,152535,356772
6,153331,352337
6,147632,349999
6,147039,353238
6,145987,349494
6,151575,349850
6,158820,349131
6,152301,348293
6,147555,354804
6,152646,352683
6,146432,349917
6,145495,354912
6,152269,350301
6,147540,350667
6,150999,345632
6,154448,351940
6,151268,345573
6,152940,347184
6,144922,352479
6,152092,351314
6,156763,347932
6,151711,348918
6,145127,350320
6,149358,350628
6,148419,344457
6,151211,346327
6,151303,344552
6,151282,349900
6,148850,344470
6,148105,352019
6,148136,346650
6,152699,346789
6,144140,355048
6,149344,356738
6,150855,347508
6,147936,349677
6,151509,356327
6,149774,348278
6,147033,355107
6,150510,352630
6,149152,350090
6,148704,348759
6,147751,355102
6,150194,352257
6,144162,347425
6,148740,351110
6,148281,347066
6,147116,350180
6,152064,355026
6,147678,351441
6,151710,347781
6,153086,351403
6,149504,347755
6,150878,356441
6,152022,344558
6,149744,347899
6,151710,352598
6,146007,347020
6,153511,350407
6,146871,351747
6,144217,353379
6,154378,347521
6,149802,349446
6,151420,348658
6,148851,349526
6,146773,350840
6,140282,347082
6,151980,352716
6,149093,351252
6,149376,348451
6,151283,350997
6,145512,352648
6,147693,352894
6,153628,352465
6,151891,349985
6,145948,347644
6,143033,350008
6,148194,348353
6,150677,349023
6,152980,353208
6,150296,354583
6,146451,351520
6,150968,356557
6,146293,344818
6,146961,349768
6,147933,350093
6,146112,354691
6,149143,351492
6,147154,348696
6,149097,351653
6,148538,351875
6,148704,350445
6,148408,343461
6,153900,353609
6,151930,339207
6,150187,350363
6,145361,344655
6,144859,348369
6,143787,353779
6,158238,349208
6,153075,356340
6,150813,352530
6,146919,348916
6,146375,346795
6,151732,348613
6,154949,351673
6,144645,342006
6,148579,351793
6,149733,350853
6,143701,351947
6,152660,356708
6,148689,348850
6,156047,347519
6,148764,353588
6,151294,352944
6,146387,349189
6,148024,347935
6,146304,350414
6,151241,346569
6,154117,350620
6,148123,347805
6,151380,347560
6,148405,352886
6,150323,350128
6,153783,354629
6,150380,346620
6,146721,350428
6,147290,346437
6,149463,351893
6,149394,354046
6,147262,352947
6,150571,343401
6,154005,352546
6,149206,349948
6,149353,350987
6,143038,347581
6,147551,344560
6,145594,352369
6,148779,348282
6,151662,349129
6,154817,351011
6,155687,358550
6,149630,357180
6,148987,345750
6,152585,348767
6,151550,353262
6,152420,343719
6,152461,354160
6,145319,348540
6,151709,354574
6,149711,347203
6,147596,346857
6,147807,357063
6,154052,352255
6,147439,348769
6,146089,346359
6,150679,353540
6,156359,351712
6,150081,342885
6,150975,347255
6,147033,359048
6,155294,350492
6,150395,343748
6,151676,347374
6,146989,348378
6,152701,352456
6,151231,349611
6,146344,349954
6,150126,349956
6,148575,346836
6,150345,353725
6,149208,348771
6,149399,348482
6,146734,350287
6,148978,349687
6,152424,348601
6,155517,350952
6,146330,356281
6,157518,352455
6,154826,348421
6,150533,347317
6,149048,349153
6,147791,344820
6,152633,356008
6,147803,350423
6,148539,346193
6,152794,350659
6,151379,345596
6,152836,352116
6,151596,349589
6,148732,350005
6,148375,350976
6,152518,352938
6,147878,347240
6,153753,345759
6,152500,349923
6,150910,347502
6,150010,351338
6,151156,344280
6,161152,353817
6,149644,350928
6,145078,346010
6,156056,349607
6,151929,352829
6,147951,357430
6,158277,349723
6,151742,354522
6,150930,347385
6,147540,350405
6,146632,349010
6,144408,350511
6,148663,348299
6,146670,345195
6,152048,349353
6,148996,351283
6,155594,348967
6,154777,349898
6,150519,351317
6,149106,351607
6,153643,348056
6,146374,348793
6,152130,352952
6,147884,350829
6,148734,345632
6,147876,354658
6,151820,348242
6,147539,347556
6,146637,345184
6,151749,349830
6,148661,349543
6,151143,349099
6,148887,347247
6,150852,344860
6,141890,358668
6,151473,354870
6,155861,349457
6,153287,349967
6,152881,351417
6,149242,349886
6,150572,348263
6,150772,353016
6,150305,346449
6,147374,355896
6,148886,344341
6,149447,348927
6,148480,352594
6,152646,350636
6,158027,346073
6,145815,352482
6,150406,350554
6,145439,346981
6,154119,351682
6,154459,352825
6,144743,356347
6,156146,350320
6,146570,348731
6,150717,348483
6,153475,344284
6,150465,351687
6,157260,344262
6,158704,350021
6,150437,349178
6,143969,352056
6,148846,341165
6,147318,352620
6,147582,348124
6,146434,345575
6,150247,349997
6,156662,351400
6,147736,348439
6,149113,345288
6,153689,354165
6,153835,351004
6,151535,347929
6,153245,354152
6,152753,351431
6,148793,345891
6,151356,352090
6,149054,344256
6,147154,346387
6,152007,350678
6,150213,351315
6,149408,350163
6,150923,344010
6,153123,352888
6,151243,354094
6,150615,353734
6,150885,348294
6,150162,348777
6,147551,346554
6,152488,351036
6,154455,351239
6,148311,347404
6,156096,353503
6,149443,352626
6,149229,351991
6,147162,347345
6,147494,345538
6,146986,351751
6,151119,354665
6,155050,346446
6,151668,343219
6,152701,354789
6,154243,350230
6,142096,352915
6,149470,353048
6,151116,346277
6,152268,348868
6,145874,346960
6,146819,350247
6,152500,353920
6,149631,350139
6,151749,343567
6,146962,353583
6,144833,349492
6,152407,348795
6,153774,343760
6,155161,351693
6,145155,350287
6,145773,350643
6,145339,346142
6,149868,347689
6,148054,346922
6,154156,356040
6,145399,346959
6,144490,348830
6,150649,347264
6,153772,353243
6,147461,349708
6,145998,349829
6,149528,352909
6,144825,351607
6,150055,352478
6,152620,343551
6,150689,350761
6,143962,352437
6,148302,350931
6,149045,352742
6,155735,357248
6,152893,354218
6,149819,346448
6,154141,347802
6,146696,349286
6,148899,347868
6,154467,350198
6,154751,354339
6,152310,348559
6,151552,349255
6,148147,349099
6,152356,352358
6,147381,353000
6,151817,349711
6,150891,349091
6,153603,353298
6,148653,352141
6,152012,351737
6,152508,360528
6,147159,349816
6,150494,351123
6,155051,350242
6,150356,351975
6,149024,348251
6,151444,353315
6,149130,355668
6,151401,350408
6,149574,349742
6,149942,348221
6,151457,348656
6,154308,345071
6,151429,349974
6,155213,347748
6,143586,353310
6,148579,350348
6,150746,350247
6,147359,354136
6,145965,344010
6,151951,351232
6,151938,346865
6,150915,348067
6,151250,350938
6,147247,352530
6,148426,347210
6,149663,351707
6,147825,354371
6,151049,347414
6,157479,347626
6,148475,349811
6,152047,352177
6,146729,349678
6,154236,347855
6,146935,350056
6,150660,350718
6,148044,348406
6,151619,346636
6,150036,351373
6,149861,350040
6,159326,349790
6,148008,347815
6,149852,348411
6,158484,348120
6,146374,346365
6,151749,354156
6,146596,348900
6,153259,344886
6,151036,348567
6,152062,353543
6,149118,348219
6,150775,355670
6,154656,348013
6,142805,346911
6,144835,346233
6,151314,353793
6,147929,347968
6,149063,351219
6,145266,344341
6,147139,347912
6,148722,351946
6,147705,345742
6,147260,349884
6,148666,351592
6,147019,355298
6,154243,352441
6,146874,352666
6,155749,349460
6,148816,348060
6,145409,349719
6,148044,346994
6,152955,353826
6,153339,352775
6,150507,353079
6,150909,354058
6,152001,349861
6,145386,347723
6,148160,351470
6,144213,353046
6,148580,352559
6,153002,353275
6,152269,354966
6,157235,351653
6,150527,353841
6,143181,349281
6,155342,353018
6,154055,345989
6,148158,354668
6,150704,344486
6,152465,350894
6,151217,349032
6,152202,346574
6,149644,351021
6,149877,351033
6,150279,354468
6,147503,350181
6,154500,352267
6,150020,350767
6,152171,354835
6,147296,353287
6,146600,349694
6,149712,350362
6,149201,355519
6,153778,349624
6,151917,352891
6,151709,347407
6,145431,347146
6,146940,352409
6,150639,352104
6,148900,353219
6,154080,348416
6,154241,353627
6,148163,350357
6,152767,350127
6,154413,355756
6,151015,354623
6,155134,343431
6,153360,351458
6,150677,347392
6,152773,349335
6,150615,348066
6,148688,354980
6,151134,354018
6,150115,351759
6,148847,352098
6,155600,352002
6,150700,352222
6,158634,351654
6,149063,349345
6,151784,351776
6,155005,349525
6,158631,349622
6,150960,349247
6,147501,349473
6,152541,350279
6,145826,357549
6,149134,346065
6,150860,346714
6,154710,351245
6,154545,350295
6,149913,347694
6,152922,351321
6,148984,352268
6,152091,346579
6,156057,349322
6,150496,345997
6,149050,350168
6,148419,350357
6,152266,352374
6,154229,347005
6,156722,351608
6,150171,349566
6,150516,354431
6,147999,350765
6,155098,348820
6,149761,349256
6,148503,348163
6,156907,355218
6,152561,348648
6,152265,345171
6,146820,349049
6,151372,353735
6,151645,352251
6,146546,350171
6,149286,355546
6,148720,348023
6,151669,350982
6,146816,346938
6,153444,347865
6,155644,349481
6,149039,351942
6,149972,356460
6,151602,352674
6,153805,347010
6,151651,349520
6,151256,348381
6,148473,348926
6,149268,353640
6,151940,351381
6,155322,353652
6,151797,352078
6,146186,347124
6,151369,353066
6,149709,345722
6,149228,352439
6,149307,351817
6,147218,353184
6,148986,345431
6,147519,349111
6,148846,349941
6,150371,350353
6,150551,352813
6,149318,352136
6,149517,352003
6,150107,350572
6,151449,355418
6,154053,349382
6,151961,350514
6,149093,348095
6,151891,349996
6,149224,352205
6,144369,345575
6,142577,349858
6,144581,347146
6,149250,352406
6,148041,343620
6,147723,343619
6,150129,355124
6,147916,349321
6,148006,343608
6,151928,344887
6,152474,349974
6,157705,351738
6,150956,351158
6,150184,353376
6,148184,350866
6,149383,349707
6,149840,353281
6,144448,355923
6,149186,350003
6,152370,349480
6,148195,353087
6,151563,348560
6,153135,345647
6,153406,350006
6,152457,351017
6,142854,349744
6,148215,346304
6,152851,348407
6,151248,347987
6,150015,353007
6,151382,349727
6,153574,352401
6,150486,351932
6,147601,349154
6,149430,343711
6,149343,351076
6,152836,352499
6,151304,347762
6,151731,350120
6,150467,348657
6,148854,355239
6,150193,349923
6,150685,350710
6,145579,346261
6,150566,347743
6,152933,346025
6,149652,352258
6,154972,352408
6,151772,347571
6,148671,358953
6,149513,352843
6,149130,351190
6,150762,356105
6,152387,342512
6,149077,349621
6,151450,350067
6,155551,351184
6,152946,347028
6,152610,351927
6,147423,342766
6,148311,350169
6,150767,351458
6,149682,349839
6,144861,350632
6,145211,347118
6,153245,352054
6,147603,348581
6,156572,345437
6,142973,348321
6,151419,348191
6,150002,346776
6,147609,351350
6,151279,350255
6,147490,348947
6,152719,348548
6,150211,355296
6,144816,353172
6,142332,348638
6,149102,350183
6,153623,355121
6,150573,355700
6,150172,353486
6,152175,349192
6,145594,347726
6,154507,352816
6,147173,347000
6,150119,346643
6,148850,348767
6,150473,353055
6,143851,349886
6,154819,351253
6,151726,353712
6,156356,351374
6,154480,346866
6,150036,352653
6,147030,351202
6,144501,349172
6,150054,348706
6,150693,348356
6,153307,350255
6,146993,347181
6,152513,348640
6,150226,345345
6,147553,348123
6,152448,348064
6,150840,351902
6,149257,354504
6,155937,353852
6,151927,353486
6,149651,352093
6,150877,351808
6,150275,352387
6,150549,347759
6,151434,352765
6,148092,346038
6,147480,351695
6,151140,347495
6,155961,347543
6,149030,348476
6,146797,345581
6,149246,349975
6,148469,353342
6,148965,349112
6,151504,351710
6,149589,350469
6,148120,353625
6,148597,349362
6,145818,350504
6,147282,357493
6,145532,353160
6,148368,346899
6,146569,353180
6,147764,346868
6,149046,349936
6,146204,350531
6,149939,352731
6,151076,348858
6,146954,351388
6,153523,355921
6,144984,343503
6,148761,346488
6,145305,353290
6,148910,348966
6,145813,349461
6,148182,352725
6,147658,356760
6,146253,345529
6,143470,346487
6,151787,349935
6,156325,350634
6,157031,351039
6,148444,348861
6,149855,353823
6,148527,346991
6,150240,350666
6,147095,352824
6,143930,350574
6,149885,348031
6,146126,349992
6,143984,348400
6,157508,348864
6,149262,354184
6,151277,349506
6,153771,348558
6,144672,347089
6,151306,350512
6,151587,345452
6,150263,344847
6,150499,350657
6,148330,345775
6,152287,348971
6,147312,352171
6,147482,352650
6,152294,355089
6,155333,347357
6,148778,352573
6,148403,350864
6,151290,354070
6,153391,351032
6,153061,352871
6,150854,353671
6,147994,348504
6,151991,348748
6,149749,345793
6,154354,350160
6,145547,350673
6,150447,347706
6,154078,350634
6,148435,348722
6,148024,348444
6,147048,352157
6,149119,352480
6,149366,353550
6,150432,346629
6,147207,349292
6,150261,352087
6,148090,345739
6,148834,355946
6,147349,350469
6,149107,348196
6,161289,354379
6,160776,352264
6,153627,350706
6,152490,348109
6,145958,344041
6,148151,346783
6,148041,347773
6,151693,351593
6,151527,352086
6,150343,347563
6,148924,352498
6,147072,351807
6,150017,349607
6,153602,347367
6,151351,352942
6,150572,349649
6,152079,347019
6,151848,350979
6,144888,351136
6,150059,345407
6,148653,355738
6,143568,342595
6,145799,344435
6,148988,353750
6,152610,351284
6,149275,348578
6,150829,350119
6,147160,352017
6,143178,346587
6,150297,352950
6,146992,351893
6,153708,350229
6,155487,351150
6,148825,347904
6,153772,347682
6,153016,349079
6,145525,352789
6,149895,349235
6,150826,348662
6,151654,347084
6,152140,346648
6,152133,350283
6,152145,353488
6,149012,353776
6,151199,351882
6,142876,348315
6,146305,348474
6,153801,351531
6,147911,352741
6,151036,353169
6,154769,343810
6,147189,349573
6,146966,346655
6,148442,348361
6,151395,355599
6,149352,347489
6,146908,344393
6,145026,350060
6,148829,349491
6,149301,348623
6,148308,352598
6,149172,351698
6,146536,350836
6,151737,349302
6,143123,350414
6,150457,349129
6,152116,350797
6,147316,351546
6,149819,351051
6,150923,347975
6,148056,348116
6,149957,346723
6,151303,353268
6,147036,349622
6,152641,348197
6,153461,352479
6,151016,348494
6,150048,351408
6,146318,354404
6,151565,353107
6,146155,349112
6,155031,350145
6,151665,356262
6,150837,349546
6,148755,350823
6,143118,350337
6,146219,352532
6,151155,350793
6,157629,351915
6,152341,351248
6,150980,358559
6,148286,352585
6,150387,347281
6,153043,346474
6,149197,344839
6,155982,356388
6,146141,347037
6,148810,353003
6,150166,351696
6,143821,344578
6,151788,356544
6,150246,351762
6,150255,355752
6,152513,351329
6,153300,350895
6,152537,347046
6,148517,349970
6,149853,350417
6,151118,345326
6,146026,349543
6,146724,350186
6,148650,347596
6,150246,351316
6,155663,346751
6,152521,348447
6,148601,350192
6,148011,347897
6,154850,351812
6,158644,349723
6,150529,347303
6,148486,352780
6,145533,351441
6,153083,352106
6,150916,352247
6,153685,353545
6,147126,352830
6,150761,350182
6,147932,348376
6,154032,350055
6,148257,353721
6,149724,346203
6,148900,348114
6,153143,353597
6,151355,352797
6,146824,348123
6,147999,349149
6,146693,349179
6,151599,349293
6,151050,342417
6,144828,348138
6,143970,350369
6,149872,357701
6,152205,345618
6,150534,348054
6,145118,348299
6,145093,346544
6,152742,348154
6,149540,343900
6,148779,349524
6,154162,348785
6,147481,351431
6,150428,350223
6,151321,353486
6,152593,355359
6,147298,350113
6,151130,346218
6,158691,351637
6,145216,353921
6,151372,349837
6,149273,351147
6,147385,346698
6,147369,354485
6,151574,351428
6,157323,349404
6,147490,344482
6,151711,348007
6,148232,346591
6,156250,349075
6,151722,351263
6,149564,352566
6,151960,350686
6,149982,350262
6,153501,351529
6,149413,358289
6,146454,350692
6,150779,350521
6,154936,355458
6,146216,349903
6,149234,347806
6,153178,353250
6,143928,348267
6,151978,350834
6,152381,352995
6,150675,352610
6,147564,344712
6,149977,342566
6,150295,347822
6,152958,355493
6,152098,350949
6,148892,349412
6,155123,350022
6,149839,353250
6,147430,350783
6,148614,351358
6,152715,343694
6,150617,349514
6,152811,350341
6,150219,347316
6,157864,350714
6,144733,347578
6,148685,352606
6,149734,348177
6,150282,354133
6,154605,350326
6,150694,352887
6,149637,357153
6,150217,350232
6,152376,354940
6,147820,346408
6,151426,355880
6,145051,345703
6,149751,349769
6,147022,348674
6,147935,346178
